id,created_at,text,label
1535432068465050000,11/06/22 08.21,"dear @shopeefood_id you have to fixed it soon! 
Order food dan pesenan di terima, eh pas driver sampe resto masih tutup. Mau cancel ngga bisa. 

Template tak berguna dan no solution sampe sekarang!",negatif
1535431089262860000,11/06/22 08.17,"@melanieppuchino Yg suka beli GrabFood, GoFood dan ShopeeFood pasti pernah lihat. __",netral
1535414719011770000,11/06/22 07.12,1.690 bisa dapat apa di Shopee food?,netral
1535401003045880000,11/06/22 06.18,"@SukabumiiFess sedihnya org kabupaten pinggiran blom ada shopeefood :( , pdhl byk bgt voucher event.. -_-",negatif
1535398584199150000,11/06/22 06.08,@shopeefood_id kerja,netral
1535385347362000000,11/06/22 05.16,@worksfess Narik shopeefood lebih banyak dr itu __,netral
1535348135769210000,11/06/22 02.48,"[askrl] GUE KESEL BANGET, PESEN SHOPEEFOOD DARITADI NGGA NYAMPE, DIA MALAH BILANG ALAMAT GUE NGGA SESUAI TITIK, PADAHAL JELAS JELAS ITU ALAMAT UDAH SERING GUE PAKE BUAT PESEN APAPUN, MANA TADI UDAH DI SELESAIN PADAHAL MAKANAN NYA BELUM GUE TERIMA SAMA SEKALI ANJIR____",negatif
1535346464607510000,11/06/22 02.41,@aleezaniaa masak nasi jgn shopeefood__,negatif
1535335809368280000,11/06/22 01.59,"yaallah aku ingin sampingan nge gofood, grabfood/shopeefood. COBA AJA ADA JASA BIKIN SIM GRATIS____",netral
1535335632658400000,11/06/22 01.58,@JaneeeNoLimit @ShopeeID Lg error kali yak. Aku udh 3 hari ga bisa ngechat driver shopeefood. Keterangannya sending terus. Kasian klo mau nunjuk arah ke bapa driver. Pdhl udh di clear cache dan reinstall __,negatif
1535319521493260000,11/06/22 00.54,@shopeefood_id Nonton tv sambil rebahan,netral
1535318508942530000,11/06/22 00.50,"Laper reflek buka shopeefood, lali aku ndek omah. Dadi mending turu",netral
1535316450310650000,11/06/22 00.42,"Kepada rider foodpanda, grabfood &amp; shopeefood. 
BOLEH TAK KALAU AMIK ORDER PASTU TAK JUMPA JALAN KE RUMAH CUSTOMER JANGAN NAK MERUNGUT RUNGUT DAN MEMBEBEL. AKU SIAP BAGI LOCATION KT WS SEBAB TAK JUMPA PUNYA PASAL TAPI NAK MERUNGUT.KALAU DAH TAHU TAK LEH NAK KERJA,DUDUK JE RUMAH.",negatif
1535311119954300000,11/06/22 00.21,Bagaimana cara memulai jualan di gofood/grabfood/shopeefood?,netral
1535300691182330000,10/06/22 23.39,"Mana disini jarang yg pake grabfood, gofood &amp; shopeefood kayaknya juga belom ada disini :)))",netral
1535296680563660000,10/06/22 23.23,"Order shopeefood jam segini, pas klik pesan ternyata lokasi restonya ngelewatin ringroad T___T mau di cancel gabisa, udah bilang hati2 kok ke abangnya ajajsjsjsjk bismillah aman2 aza",negatif
1535296411398330000,10/06/22 23.22,Punya temen yg suka shopeefood tiao hari bahaya bgt,netral
1535290140486080000,10/06/22 22.57,"plisss lagi dilema banget, reply aja secepatnya yaaa
- Martabak asin
- Martabak manis
- Warmindo

aku pengen pesen makan cuman bingung bangett. cuman bisa salah satu biar dapet diskon shopeefood...

ugm_fess",netral
1535284549449830000,10/06/22 22.35,@aeysthetich ga masak mie? apa pesan grab/go/shopee food gitu?,netral
1535278643894620000,10/06/22 22.12,"@alostvka jgn hubgi shopeefood lg, anggap aja kalian gk pernah kenal atau pesan, thnks",negatif
1535275056992880000,10/06/22 21.57,shopeefood skrng pelit bgt promo ew,negatif
1535272659134470000,10/06/22 21.48,"Biar aktivitas nontonmu jadi makin seru dan gak repot, pesen snacks pelengkap nontonmu di ShopeeFood aja! _____",positif
1535270077624470000,10/06/22 21.38,"Ordernya by Grabfood,yang datang nganterin pakai jaket Shopee Food,helmnya Gojek __
Indonesia memang Bhinneka Tunggal Ika __",netral
1535269314718500000,10/06/22 21.35,bete bgt shopeefood udh gua nunggu 1 jam abang nya bnr2 ga bs dihubungin anj,negatif
1535265939729420000,10/06/22 21.21,"nah kan keterusan shopeefood, mana yg anter ganteng2 lagi yallaaaa",positif
1535264913157170000,10/06/22 21.17,@wibnky aku sering liat di shopeefood ada kok pu,positif
1535264832965980000,10/06/22 21.17,Smi shopeefood ke sukalang bisa nggak sii?? __,netral
1535264780939720000,10/06/22 21.17,@deluvanese di shopeefood ada gak ya,netral
1535264116788460000,10/06/22 21.14,"Hallo admin @shopeefood_id, tadi sore sekitar jam 6 saya jadi korban kejahatan driver shopeefood, HP saya dijambret di daerah bekasi, tambun utara desa satria jaya, jalan kali busa. Ciri-ciri pelaku berbadan besar, menggunakan rompi shopeefood, motor vixion.",negatif
1535261057656100000,10/06/22 21.02,knp pointcoffe ga ada di shopee food hikss,negatif
1535258583163540000,10/06/22 20.52,"I ada soalan. 

Phone yang nak guna sekadar untuk terima order from Shopeefood, Grab, okay ke Redmi Note 11 Pro tu? 

Ke ada suggestion lain?",netral
1535257536542420000,10/06/22 20.48,"@SUNDA_FESS Temenin, ajak shopee food sama berbagi cerita.",netral
1535255807134090000,10/06/22 20.41,"jadi kepikiran,

tadi habis pesen shopeefood. udah laper banget sebenernya, cuman nunggu ampe sejaman. gada kabar dari driver. di telfon ga aktif. udah hubungi cs, dan sama ngga nyambung juga ke driver.

-",negatif
1535255598278780000,10/06/22 20.40,@thaIIasophile emg skrg mahal bgt makanya w pake shopee food__,positif
1535255398672140000,10/06/22 20.39,"@SHINeonyu_u Tapi emang sih, es teh ina promonya dikit. di shopeefood juga potongannya cuma 10rebu:(",negatif
1535254635128180000,10/06/22 20.36,@plottrist Di Darmaga ada ga? Kalo ada gass beli shopeefood,netral
1535254631500360000,10/06/22 20.36,"@ardhaninoorh Permintaan pembeli ShopeeFood di area Mitra berada , Mitra yang paling dekat dengan merchant yang dipesan oleh pembeli ya kak (2/3)",netral
1535254298258330000,10/06/22 20.35,@whos_morkie buat jajan shopeefood,netral
1535254259758820000,10/06/22 20.35,Mesen shopeefood lah kok driver e konco kerjo bangkee wkwkwk,negatif
1535254083614910000,10/06/22 20.34,@revericea @FOODFESS2 hai aku online yaa via shopeefood terus datengnya kurleb sejam hehe,negatif
1535252071230090000,10/06/22 20.26,"pengen mie gacoan tp males ke sana, mau beli lewat shopeefood kasian mas nya",netral
1535249395221790000,10/06/22 20.15,@alfhkhrsm Ket ndelok mang aku ndk shopeefood,netral
1535244992222210000,10/06/22 19.58,"Pernah gak mau pesen shopeefood totalnya 25.800, tapi saldo spay 25.200.. __",negatif
1535244800848300000,10/06/22 19.57,@raendxwhy Eh shopeefood wkwkw,netral
1535244588914380000,10/06/22 19.56,@ipb_menfess Nama resto di go food atau shopee food apaan ya nder??? Atau DM deh pengen Chinese food nih hehe,netral
1535243553579840000,10/06/22 19.52,"Scroll makanan dari tadi, bingung mau makan apa. Bolak balik buka grabfood, shopeefood juga. Tapi bingung mau makan apa sejak hampir satu jam yang lalu __",negatif
1535240080020740000,10/06/22 19.38,Motif kfc available dekat shopeefood tapi ayam out of stock? Baik tutup jeeeeeeee.,negatif
1534679826078260000,09/06/22 06.32,@deandylau927 Pastikan juga Kakak berhasil klaim dan sudah sesuai dengan voucher diskon ShopeeFood yang kamu gunakan ya Kak. (3/4),positif
1534679779508490000,09/06/22 06.32,@deandylau927 Kami selalu mencoba memberikan yang terbaik untuk para pengguna Shopee/ShopeeFood semua. (2/4),positif
1534677250821350000,09/06/22 06.22,"Boros org2 tuh di makanan. Beli, gofood, shopeefood. Jadi walaupun gajinya belasan sampai puluhan juta, tabungannyaš https://t.co/k0jH44Dcxt",negatif
1534671607679130000,09/06/22 05.59,@shopeefood_id cek dm min,netral
1534670644742620000,09/06/22 05.56,"itu makanan di gofood ama shopeefood kek ngeledek gue minta dibeli, apalagi jam jam malem ______",positif
1534642368569570000,09/06/22 04.03,udah ngantuk banget lapernya dikit malah kepencet checkout shopeefood __,positif
1534636559206870000,09/06/22 03.40,"kebangun jam 3 langsung mesen lontong isi ayam yang enak bgt di shopeefood, aduh laper",positif
1534631301332060000,09/06/22 03.19,Pesen shopeefood jam segini adalah suatu kesalahanš huft,netral
1534622933057800000,09/06/22 02.46,shopeefood kalo emg tutup yauda close aja anjing warung nya daripada gue udh order malah di tolak orderan,negatif
1534621024645330000,09/06/22 02.38,@wangtype pake shopeefood deh kyknya dia,netral
1534613183956420000,09/06/22 02.07,"@reneythoughts ada seblak kaak
shopeefood ada, tapi diluar jangkauan kak hehe",negatif
1534595702667420000,09/06/22 00.58,@tanyakanrl heh gw seringnya mau cari makan shopeefood eh malah searchnya di kolom search produk shopee bukan shopeefoodnya __,negatif
1534594059817280000,09/06/22 00.51,"Saya jadi Maxim ges untuk mengisi waktu libur ini, bismillah yagesya. Mo daftar gojek dah ga Nerima driver, grab haš https://t.co/hG5O7NYY7e",netral
1534593370789580000,09/06/22 00.49,"@starfess iyah di jkt, soalnya ada abng2 shopeefood itu",positif
1534589435869680000,09/06/22 00.33,"Padahal, itu baru 15 mnt terlambat ngambil pesenannya di lobby, trus pihak shopee dengan semena mena nge banned akuš https://t.co/Zs0kGHGGGO",negatif
1534589433831310000,09/06/22 00.33,"Kejadian tgl 8 juni kmrn, posisi pesen shopee food, setelah confirm pesenan di amanayin buat nelfon ke nomor suamiš https://t.co/zucPMCaRoL",negatif
1534589431755130000,09/06/22 00.33,Sumpah baru pertama kali ini shopee sangat amat mengecewakan. Cuma gegara lama ngambil pesenan shopee food akun malš https://t.co/UpW4kiXc8O,negatif
1534587030000500000,09/06/22 00.23,"@FOOD_FESS 1. Salah base
2. Udah tau pacar orang, masih juga direspon 
3. Goofod, shopee food, grab ada. Tinggal orš https://t.co/l2TuVczBJb",negatif
1534585808489170000,09/06/22 00.19,@velvettttgurlss Shopeefood wkwk,positif
1534583799710770000,09/06/22 00.11,"Iya bener....perasaan pesen shopee food skrg malah jatuhnya mahal dan cm kurang dikit aja,bukan promo seh itu namanya @ShopeeID",negatif
1534582662299390000,09/06/22 00.06,"Dalah mesan makan diam2, eh abg shopeefood e ngmg nyaring kek pke toak wkwkwkwk",negatif
1534570040992760000,08/06/22 23.16,@ecstzasy Abis sakit hati ditolak shopeefood. Padahal mau jajan tapi restonya tutup tibatiba,negatif
1534568074678260000,08/06/22 23.08,semoga ada driver yg pickup shopeefood gw,netral
1534567258093410000,08/06/22 23.05,Kok shopeefood gw engga bisaa sihh,negatif
1534564429802570000,08/06/22 22.54,"Pesen shopeefood dari luar kota luar provinsi, beginilah hidup di pinggiran __",negatif
1534556001185460000,08/06/22 22.20,@huangdderland pen shopeefood tp abis ni awokwok,negatif
1534552988555310000,08/06/22 22.08,RT @latekamikaze: shopeefood nih kenapa sihh bisa berubah titiknyaaaaa,negatif
1534552798737870000,08/06/22 22.07,shopeefood nih kenapa sihh bisa berubah titiknyaaaaa,negatif
1534548063486100000,08/06/22 21.49,"Shopeefood makin lama makin aneh, gajelas:(",negatif
1534545180073680000,08/06/22 21.37,"kadang shopee tuh aneh dah, kalo beli barang gak semuanya dapet gratis ongkir, kalo beli shopeefood harus 30rb buatš https://t.co/IdG4sUCOcF",negatif
1534539799981310000,08/06/22 21.16,Laper nih andaikan ada shopeefood dateng ke rumah tbtb :( atau se enggaknya sopay aja gitu__,netral
1534539427187260000,08/06/22 21.14,godaan banget abis wo lgs buka shopeefood gweh,netral
1534539065302760000,08/06/22 21.13,"@kawaloy kwkwk dipadang ada seblack yol?
ada shopeefood ga?",netral
1534537203455780000,08/06/22 21.05,"@Atikahasnaa Hi kak Tika, maaf atas pesanan ShopeeFood menggunakan ShopeePay terkendala, mimin infokan tidak ada keš https://t.co/lZSWC3qiLy",negatif
1534536342150860000,08/06/22 21.02,@dimassoebrata wahh bisa juga tuh kak. yuk stay tune terus di tweet dan selalu gunain ShopeeFood nya jugaa ;) ^YG,positif
1534535224973210000,08/06/22 20.58,"@tiaphariujan @bdngfess Shopee food, makan, mamasakan, curhat, foto, main hp, gosip.",netral
1534535020379260000,08/06/22 20.57,Mo pesen kopi lewat shopeefood lupa klo saldonya dah kebeli perintilan anabul __,negatif
1534534532195500000,08/06/22 20.55,Ini biaya layanan shopeefood apa bgt dah sampe goceng,negatif
1534532611057390000,08/06/22 20.47,"@teenagewristt enak, trs ntr pesen shopeefood yg banyak",netral
1534532503595170000,08/06/22 20.47,tak tahu nak makan apa penat scroll shopee food foodpanda grab ughh,negatif
1534530570721510000,08/06/22 20.39,@ymsiay Shopee food ada kopi nyugen tak man,netral
1534528810691220000,08/06/22 20.32,"makanan juga, klo gofood/shopeefood di sekitar sini ampun dehh udah pilihannya cuman sedikit, yg enak lebih sedikitš https://t.co/P6437bSAim",negatif
1534527497915670000,08/06/22 20.27,ohiya satu lagi walaupun doi aku masi sekolah tp masyaalloh mau belajar yg namanya kerja yg pdhl ortunya ga nyuruhš https://t.co/TWpyVix3gO,positif
1534525940922950000,08/06/22 20.21,"@bvlgarianboy Sini ke kostan, terus mixuenya shopeefood, gasss wkwkwkw",positif
1534524605322250000,08/06/22 20.15,"Mamaku mah aneh, kemaren aku diisiin shopeepay sama ayang diomelin macem macem, pas aku beliin makan pake shopeefooš https://t.co/NpZC7OOKCf",negatif
1534522051423130000,08/06/22 20.05,@shuhadahsahidan @McDMalaysia Ye wehhhh sama laa aku order shopeefood td siap tulis besar2 nak Po Kungfu Panda ______š https://t.co/Df2aZYZieG,netral
1534521654495180000,08/06/22 20.04,@anadhewie Iya td aku jdnya shopeefood____,positif
1534521002947800000,08/06/22 20.01,@terpukau_ ada shopeefood ga aa disana?wkwk,netral
1534520622188900000,08/06/22 20.00,lupa nyetekin tombol rice cooker pas mau makan equivalent dg lupa pencet pay di gofood/grabfood/shopeefood.,negatif
1534519635436920000,08/06/22 19.56,knpa susah bgt ya dapet voucher grabfood sm gofood__ udh mana disini gada shopeefood lg__,negatif
1534513820546130000,08/06/22 19.32,"Ordered shopee food tapi 2 pesanan, ingat dapat rider sekali yg memang sama kat situ. Rupanya tak :')",negatif
1534512443799480000,08/06/22 19.27,@sapienserectuss okey kak jadi ini aku harus jawab dari DKI dan SHOPEEFOOD gitu kan ya?,netral
1534510674667540000,08/06/22 19.20,@garutfess Shopeefood bukan ini?,netral
1534509919684030000,08/06/22 19.17,Lapchick terdekat dah ada di shopeefood gess,positif
1534507732283270000,08/06/22 19.08,"haloo jadi aku mau pesen shopeefood, saran dong makanan yg enak apa",netral
1534507413357100000,08/06/22 19.07,"@fyxsch Grabfood, gofood &amp; shopeefood menunya juga ayam juga bang hari2 makan ayam bosan",netral
1534506451892290000,08/06/22 19.03,"@sapienserectuss okay kak, kebetulan aku emang dom Jakarta dan sering pakai shopeefood jugaa",positif
1534505939184650000,08/06/22 19.01,"@caibinyg Beli di shopeefood, beli chatime yang promo, masukin 2 voucher yang tersedia. Harga promo 16k, pas udah mš https://t.co/P2oZIaLbTc",positif
1534500267470640000,08/06/22 18.39,Kenapa di sukabumi blm ada shopee food__,negatif
1534500138869170000,08/06/22 18.38,@iHugAdel @cathefuyu Di shopeefood coba masukin 2 voucher. Gue beli 3 gelas jatohnya 13k.,positif
1534499987672860000,08/06/22 18.38,"@shuhuaa Iyaa beli di shopeefood masukin 2 voucher, gue beli 3 jadinya keitung 13k",positif
1534499042809350000,08/06/22 18.34,"Aihhh ini kok shopee food pending siiiyy chatnya ke driver,pdhl.kau nyuruh masnya ngirim pas ujan agak reda aja",negatif
1534498483696150000,08/06/22 18.32,ya allahhhh badmood bgttt ada kek gtu yg shopeefood gue,negatif
1534498234944880000,08/06/22 18.31,bangkrut dah shopeefood mulu,negatif
1534498117583680000,08/06/22 18.30,@cuonnor KALO GAK ADA SHOPEEFOOD KAYANYA UANGKU BAKAL CEPET ABIS____,negatif
1534497572764600000,08/06/22 18.28,order kt shopee food colonel burger kfc. Apa ke biol abg kfc ni bg aku nasi seketul __,netral
1534496719072740000,08/06/22 18.25,@smanispare waktu itu temen aku pesen shopeefood gitu pake alamat sekolah terus pas event 6.6 aku co barang ga liatš https://t.co/lpG9a07xAl,negatif
1534495887740720000,08/06/22 18.21,"@mintchosunns takut bangett__, aku habis pesen shopeefood gitu dan itu di pesen sama temen aku, pas event kemaren akš https://t.co/HxGRnuxN2f",negatif
1534493864488500000,08/06/22 18.13,@reumyoonn HAHAHA dia masuk kat shopping tu senanya sebab mostly i spend kat shopeefood__,netral
1534492607891480000,08/06/22 18.08,@Valkirions jd males pke shopeefood skrg,negatif
1534492148091220000,08/06/22 18.06,Tinggal di daerah ga ada shopee food membuat ku tidak bisa bermalas-malasan,netral
1534492092650900000,08/06/22 18.06,Shopeefood. Menghapus. Tulisan. Voucher. Gratis. Ongkir. Jumbo. Jadi. Saya. Sulit. Membedakan. Mana. Merchant. Yangš https://t.co/YUh92UomhQ,negatif
1534491678589220000,08/06/22 18.05,braw! nasi goreng yang enak di shopeefood dimana yaa,netral
1534490305554050000,08/06/22 17.59,@soyegyuhyunkai Iyaakaann ______ keknya ujung2nya mo shopeefood aja :)),netral
1534489287076460000,08/06/22 17.55,Stop nanyain ada slot diskon shopeefood gak karena aku juga selama ini kerja ya cuman kerJAAAA,netral
1534486967664010000,08/06/22 17.46,"@ShopeeID kenapa pas mesan shopee food di medan drivernya minta uang parkir, tapi pas di bandung ga pernah minta uaš https://t.co/jHUpfjiCYY",negatif
1534486258898020000,08/06/22 17.43,"@twt_bajet Saya selalu beli di ShopeeFood, di GrabFood pon ada jugak. Kedai die di area Masreca19 tak silap saya. Tš https://t.co/DxFzsufSfb",positif
1534480021389140000,08/06/22 17.18,"serius gara"" gue waktu dibandung nge shopeefood lupa ganti alaamt, akhirnya 3 paket gue semua ke bandung...____",negatif
1534479423696930000,08/06/22 17.16,"mesen shopeefood 4km sopan gak ya, kaya kejauhan tp pengen:(",negatif
1534476485532130000,08/06/22 17.04,@convomfs syuuudaaa kemaren gara2 sender foodfess bilang promonya mau selese____ 23 rebu dapet 2 chatime large pake shopeefood,positif
1534473393675730000,08/06/22 16.52,"@lampungbase Kamu di Bandar Lampung bukan? Coba di Ayam Tulang Lunak Bunda Vida, cari aja alamatnya di gojek/shopeeš https://t.co/HF8Ms2rUBp",netral
1534469369748520000,08/06/22 16.36,@ayathov mls shopeefood banyak promo tp gk bisa nganter ke rumahku__,negatif
1534469330641260000,08/06/22 16.36,"@sahichanno Iyaa aku di bogor, ini pake shopee food. Promo nya yg khusus pengguna baru kalau gak salah",netral
1534464308209390000,08/06/22 16.16,"@SUNDA_FESS daftar shopee food apa ituteh, toko?",netral
1534463367280100000,08/06/22 16.12,"@ayathov Di shopeefood stock habis semua, sedih",negatif
1534463337731220000,08/06/22 16.12,Pgn jadi mas mas shopeefood lumayan buat nambah2 duit,positif
1534459839044240000,08/06/22 15.58,"Dear mimin @shopeefood_id ,

Kenapa sih ongkirnya mahal banget :(. Aku mau beli esteh Indonesia yg ada di Graha Rayš https://t.co/G0X92o7NJT",negatif
1534457914899200000,08/06/22 15.50,"Baru juga niat pengen masak nanti malem, eh cabe rawit naiknya naudzubillah __ dahlah shopeefood plg bener __",negatif
1534456221981300000,08/06/22 15.44,Bm dimsum tp ujannn ongkir shopeefood/gofood mahal:š) apalagi kasian amangnya jugaa __,negatif
1534453905404620000,08/06/22 15.34,Awat Secret Recipes dengan Family Mart tak ada dalam shopee food?,netral
1534452983944990000,08/06/22 15.31,"cumak kimchinya tok.. di shopeefood ada 7,5an tp kok ya rugi ongkir wkwk",negatif
1534448443350950000,08/06/22 15.13,Perdana pake shopeefood __ manfaatin diskon,positif
1534442830545840000,08/06/22 14.50,jajan apaa ya di shopee food,netral
1534442480640600000,08/06/22 14.49,"Daftar jadi driver Shopeefood dari kapan tapi belum ada follow up, pas ditanyain, ternyata di Pwt dibatasi sampai 1š https://t.co/Pi9e8YwTcL",negatif
1534439211948220000,08/06/22 14.36,"@wonyoungjakbar kalo lagi di rumah, emang biasanya beli 2 di shopeefood. lumayan diskonnya wkwkwk",positif
1534435938897640000,08/06/22 14.23,"@convomf Taunya driver shopeefood, klo narik dri pagi sampe malam bgt bisa 100k. Itu baru sehari, klo seminggu mngkn dah 700k",positif
1534434128417780000,08/06/22 14.16,"Hari ini ga keitung berapa kali ngumpat sumpah. Tadi pagi gabisa tidur, tidur cuma 2 jam, hp dicas dari semalem gaš https://t.co/8M2uU3Kn06",negatif
1534434077922630000,08/06/22 14.16,eh w pesen shopeefood kgk sampe sampe masa mana bapaknya ga ngebales chat w __,negatif
1534433018785320000,08/06/22 14.11,shopee food ga semurah dulu ga si,negatif
1534429130980130000,08/06/22 13.56,@mariaharyani @rstndhlstr @ujarkhalil @chomyluvy @starfess hah? apasi aku makin nda mudeng. itu helm hiu apa helm shopeefood?,netral
1534428871663440000,08/06/22 13.55,@lemoniloenakloc @rstndhlstr @ujarkhalil @chomyluvy @starfess Shopeefood bukan sih?,netral
1534427406676950000,08/06/22 13.49,prtm kali pesan makan di shopee food nie,positif
1534425304197890000,08/06/22 13.41,@YayaKinanty Kalau gt pake grab or shopeefood aja.,netral
1534422990792070000,08/06/22 13.32,@dalgittalgi Hmm jadi buka shopee food,positif
1534422446505270000,08/06/22 13.29,Shopeefood aja kali yaak__,positif
1534416430036190000,08/06/22 13.05,festime beli mknn kt shopeefood selama ni tak terpikir sb dh biasa order panda __ jimat sikit delivery guna shopee&lt;3,positif
1534416425951310000,08/06/22 13.05,@ssefnum Bukan orang tangerang tapi kamu bisa input dulu alamat si penerima di bagian šalamat sayaš trus di-save. Nš https://t.co/TjRuAwoPLJ,negatif
1534414222293350000,08/06/22 12.57,"ntah eh blok D2 ni di alam lain ke, balik2 delivery tanya blok cik ni kat mana, shopeefood pin location salah, poslš https://t.co/zF5liQnt7Y",negatif
1534412175908950000,08/06/22 12.49,2 jam scroll shopeefood gak membuahkan hasil __,negatif
1534411384444060000,08/06/22 12.45,-rl orderin orang lewat shopeefood bisa gak ya? Jadi dikirim ke alamat orang lain pake akunku gitu,netral
1534411337752720000,08/06/22 12.45,gue mau order shopee food malah ujan__,negatif
1534410942632850000,08/06/22 12.44,kok gabisa chat kang shopeefood nya sih__,negatif
1534406102699630000,08/06/22 12.24,warung minang yg menurutku enak kenapa pada gak ada di shopeefood ya,negatif
1534401997260360000,08/06/22 12.08,"@dedydjun shopee food pembeli juga udah gaenak sekarang. promo nya makin dikit, ongkirnya semakin2. mending aplikasi ijo..",negatif
1534398527023220000,08/06/22 11.54,udah mau sejam milih mau makan siang pake apa di shopeefood,netral
1534397801341530000,08/06/22 11.51,@wlesyeux lah gue ada beras tetep shopeefood T___T basicnya emg pemalas,negatif
1534396835778830000,08/06/22 11.48,"Drama makan siang
Liat Shopee food 
Pada mau makan nasi bakar 
Tp masih bingung
Jadi lanjut liatš lagi
A: Udh pesenš https://t.co/EitNMC92oY",netral
1534396055277940000,08/06/22 11.45,lm __ yg jual voucher gofood atau shopeefood dong,netral
1534390257453480000,08/06/22 11.21,@rafiqhamustaffa Tak try tengok shopeefood? Skrg tengah banyak promo. Free dlvry itu dah wajib.,positif
1534386796863590000,08/06/22 11.08,baru nak checkout shopeefood pastu ain call tanya nak makan apa smksksksksks,netral
1534385816729940000,08/06/22 11.04,"Jangan sampai kelewatan, yuk pesan di McD terdekat atau pesan lewat McDelivery aja!

Menu juga tersedia di GrabFood, GoFood, dan ShopeeFood.",netral
1534385780478870000,08/06/22 11.04,@shopeefood_id Aer putih,netral
1534382480312130000,08/06/22 10.51,@iamchclts shopeefood ge dihurungkeun dibalapkeun eweuh oge __,netral
1534381782787040000,08/06/22 10.48,@dheeeeeea Shopeefood driver maksud saya mbak. Saya driver. Masa 3 hari cuma dikasih 1 orderan __,negatif
1534381613341370000,08/06/22 10.47,"Kawan2 di rumah ada yg tau gak cara daftar merchant atau usaha di shopeefood? Persyaratannya apa aja yesss?

Thank U ____",netral
1534380551674930000,08/06/22 10.43,@WindaSukmawt sampe jam 1 masih scroll shopeefood,negatif
1534377503930080000,08/06/22 10.31,"@notaloneofc Hi kak mohon maaf__terkait km tdk bisa menggunakan voucher Shopeefood,mimin saranin km sesuaikan dgn S&amp;Knya (1)",netral
1534377109170560000,08/06/22 10.29,"pengen ngerasain pake shopeefood, tapi disini gak ada __",negatif
1534376684165530000,08/06/22 10.28,Harapnya order shopee food lepas lah. Ada team lunch later.,netral
1534374065175430000,08/06/22 10.17,"@_tiararifa nasi padang 313 - sukajadi di shopeefood, pesennya nasi ayam bakar/rendang plus",positif
1534372554710090000,08/06/22 10.11,@rlgxg sukanya shopeefood soalnya murah,positif
1534371648698080000,08/06/22 10.08,@sbtcon percuma ntar top up jg hidupku masih butuh shopeefood soalnya,positif
1534367166388220000,08/06/22 09.50,@whyunsuk Oalah pake shopeefood tah..oke deh makasih banyak kak ahdan!!!,positif
1534365766467740000,08/06/22 09.44,"@Jareyun Beli di shopeefood, beli chatime yang promo, masukin 2 voucher yang tersedia. Harga promo 16k, pas udah maš https://t.co/7fEjbXS02H",positif
1534362220041120000,08/06/22 09.30,"@shopeefood_id Mauuu min, BTW voucher aku ga bisa dipake padahal udh sesuai s&amp;k ____",negatif
1534360899569750000,08/06/22 09.25,"@convomfs Nitip2...
Ini yang ku pikir in kalo pas beli gofood, shopeefood, Shopee.. kalo kita pake voucher2 gtu tuhš https://t.co/BaCd22HHk7",netral
1534358667734450000,08/06/22 09.16,Shopeefood udah gak bisa diandalkan,negatif
1534352994564600000,08/06/22 08.53,"@convomfs mimpi trabsurd, gue tuh lgi di kek kosan gt kn,. trus ttngga sblh gue kek ad hajatan trus rame dong ya. gš https://t.co/Ef8ugp5mRJ",negatif
1534352496558490000,08/06/22 08.51,@15310FM tpi aslinya i currently use shopeefood more often bcz lebih sering diskon dri pada grab__,positif
1534350491248800000,08/06/22 08.43,FAAAKK AKU HAMPIR SALAH NGAMBIL SHOPEEFOOD ORANG...MANA YANG HAMPIR KU BAWA NASI BABI CINCANG LAGI_______________,negatif
1534349449161490000,08/06/22 08.39,Ga bisa pesen gorengan via shopee food yak,netral
1534347838188010000,08/06/22 08.33,"heavy rain pagi pagi ni
baru igt nk tempah panda / shopee food __",negatif
1534343280095380000,08/06/22 08.15,"@sebeltweet Pagi a, suka pake shopee food jg a?",netral
1534306651292860000,08/06/22 05.49,"@convomf WELLL, mimpi didatangi bule cakep tp dia jd driver shopeefood tp ternyata dia driver grab ajgg",positif
1534296025149540000,08/06/22 05.07,Driver shopeefood mas nek kesel leren ora malah nabrak pager e uwong __,negatif
1534265596611000000,08/06/22 03.06,Terus aku jd di pihak shopeefood trs ngabantai ke tower gojek taunya CEO nya chae jeonghyeop lawan lee je-hoon :(,netral
1534264913975470000,08/06/22 03.03,Mimpi shopeefood sm gojek perang,negatif
1534264262692320000,08/06/22 03.01,"@inibknden NGGAA, shopeefood kk",netral
1534244326762370000,08/06/22 01.42,Shopeefood Mcd dini hari adalah hal yang jahat tapi enak __,netral
1534233944593270000,08/06/22 01.00,Random tapi nak bgtau abg shopeefood yg hantar takoyaki tadi handsome jugek HAHAHAH,positif
1534229034883690000,08/06/22 00.41,@jeonnonuw Shopeefood yukk wkwkw,positif
1534223583811350000,08/06/22 00.19,@shopeefood_id kapan ada di madiun sih __,netral
1534222982000050000,08/06/22 00.17,@ShopeeMY nak tanya. Kenapa Shopeefood saya punya sales jadi -ve?,netral
1534214309537980000,07/06/22 23.42,"Buat kalian pengguna jasa food online (grabfood/gofood/shopeefood) tolong sebisa mungkin fast respond
Jangan bikinš https://t.co/QxqNX0s8E5",netral
1534211266469780000,07/06/22 23.30,@pranadita_riksa @shopeefood_id Kwkwkw parah si,netral
1534209401724100000,07/06/22 23.23,Sering banget random malem malem padahal gak laper banget tapi pengen aja beli di shopeefood atau apa gimana mau turun bbnya:(,negatif
