id,created_at,text,polarity
1536678695435650000,14/06/22 18.55,@liquorbibber Wkkwk mau pake ap zenn shopee food/go food nih?,netral
1536676176260850000,14/06/22 18.45,@laronkecill shopeefood jalan ninjaku,positif
1536676115687040000,14/06/22 18.45,@IchaVarma shopeefood &amp; shopeepay Layoff Asia tenggara kecuali Indonesia,netral
1536675976796840000,14/06/22 18.44,Wts shopee food shofood pengguna baru #zonauang,netral
1536675447794450000,14/06/22 18.42,@ssefnum pake shopee food lebih murah deh kalo jatinangor house,positif
1536674969815420000,14/06/22 18.40,@ssefnum klo nyampe 40k coba shopeefood aja nderrr plg dapet 29k harusnya,positif
1536674818157750000,14/06/22 18.40,COK! Info camilan yang sehat yg ada di shopeefood/grab dong,netral
1536674343110880000,14/06/22 18.38,"@txtfromnao Ayam betutu Tian, Pancoran. Aku pesen di shopee food. Cuma kurang kentel kuahnya sih.",negatif
1536674028957870000,14/06/22 18.36,"Dari tadi scroll shopee food sama gofood hampir setengah jam, ujung2nya gada yg di beli__",negatif
1536672846050890000,14/06/22 18.32,"@nanayapoetri @worksfess Positive thinking aja, mungkin jajan shopee itu udah include shopee food buat makan siang __",netral
1536672142678700000,14/06/22 18.29,"Shopee kenapa deh ngirim chat ke driver shopeefood mengirimkan terus padahal internet lancar, kasian drivernya:(",positif
1536671850012750000,14/06/22 18.28,parah bangeeeeet beli makanan di shopee food daerah bantul selalu me-nge-ce-wa-kan ______,negatif
1536670520564780000,14/06/22 18.22,eh gokil ya shopeefood diskonnya,positif
1536669301574280000,14/06/22 18.18,@OmLodyy nah kenyataan ga seindah kan.. imbas kena shopee food kayanya.,netral
1536661169230200000,14/06/22 17.45,"Shopee mau gultik, atau strategy marketing? Soalnya ga Makesanse bgt, Shopee Food aja baru launch tahun tahun kemarin, penggunaan makin banyak __",negatif
1536660567695710000,14/06/22 17.43,@susipudjiastuti Yah dikurangi pegawai Bidang shopeepay dan shopee food,negatif
1536659370519700000,14/06/22 17.38,Shopeefood kenapa jadi makin mahal ya wkwk,negatif
1536657139711630000,14/06/22 17.29,@daniiixyz @asumsico Masih bisa maemunah. Yang di phk cuma lini shopeepay dan shopeefood.,negatif
1536654953669790000,14/06/22 17.21,"Aset kekayaan milik Sea group di Indonesia, bernilai lebih dari 20 triliun rupiah.selain bergerak di bisnis e-commerce,Sea group juga bermain di bisnis perbankan dan pembayaran virtual serta pengiriman paket dan makanan berbasis online, seperti shopee pay dan shopee food.",netral
1536654196497610000,14/06/22 17.18,mending nanya rekomendasi makanan di area jakbar yang enak terus bisa diakses shopeefood daripada ngirim preng :(,netral
1536653012005170000,14/06/22 17.13,dr tadi mo order makanan lewat shopeefood pembayarannya gagal mulu bikin emosi,negatif
1536650038457550000,14/06/22 17.01,nak teh tarik mekdi ni. tapi nak jalan p mekdi taklarat. pastu nak shopeefood pun maleh,negatif
1536647496428300000,14/06/22 16.51,@amorfatille @txtfrombrand Punyaku shopeefood ada disk 100% up to 35k __ syg bnget gabisa dipake,negatif
1536645869566500000,14/06/22 16.44,"Dear @shopeefood_id, knp chat dari driver bisa masuk, tapi chat balasan tidak terkirim ???",negatif
1536644004086830000,14/06/22 16.37,@quireven MENDING DI SHOPEE FOOD AJA BANYAK VOUCHER,positif
1536642645874730000,14/06/22 16.32,@convomf nder ada shopeefood nya kaga? gua pengen jadi anime,netral
1536637547459190000,14/06/22 16.11,aduh abang shopee food semoga kamu ga nyasar,positif
1536636723165560000,14/06/22 16.08,"Shopee akan melakukan PHK massal terhadap sebagian besar karyawan mereka, terutama di bagian lini bisnis pembayaran virtual mereka atau shopee pay dan di bagian pembelian dan pengiriman makanan atau shopee food, shopee akan lebih berfokus pada bisnis awalnya yakni e-commerce",negatif
1536635266915800000,14/06/22 16.02,@txtfrombrand Banyak mitra shopee food pada bakar jaket,negatif
1536633312336550000,14/06/22 15.55,"@cakungoppa Cm di gofood bisa bayar setengah gopay setengah cash. Kadang cm kurang serebu di grab gk bs diorder, klo bayar cash gk ikut promo. Gk tau shopeefood",netral
1536631976710400000,14/06/22 15.49,@_asmaNinaaa pergi claim voucher dekat shopee food sana,netral
1536630884824400000,14/06/22 15.45,"Aku di parani tetanggaku gaboleh masukin temen pakek speda knalpot brong (pdhl pas siang itu aku ga d rumah)

Meanwhile aku order shopeefood 2x knalpot brong smua__

Takut d suudzoni__",negatif
1536630372410470000,14/06/22 15.43,@ChristianPutraP Lu harus beli goldchick pake shopeefood kadangan totalannya ga ngotak alias MURAAHHHH banged?!!,positif
1536630244928460000,14/06/22 15.42,@lestarinblp @ariezilectrik @amorfatille @txtfrombrand Emang gitu harganya di shopeefood di up gede bgt ya drpd beli langsung tanoa aplikasi. sebenernya ga rugi juga si seller masih juga dapet untung kok,positif
1536629788638880000,14/06/22 15.41,@hanifmz @lemonlordjer shopee food ja sekarang.,positif
1536629093273240000,14/06/22 15.38,"Barusan beli shopeefood, tiba2 ditelepon drivernya: Halo buk, maaf saya agak telat nganternya ya, ini motor saya ditabrak orang, lagi mau beresin masalahnya dulu.
Me: haduhh, ya pak santai aja.
#lagikejadian #belumselesai moga2 cepet beres dan gak parah rusaknya",negatif
1536627496619100000,14/06/22 15.31,"Biasanya apaš tinggal gofood, grab or shopeefood sekarang apaš kudu perjalanan jauh dulu",negatif
1536627201332120000,14/06/22 15.30,"@heszxy Hayuk dicoba makanya, nyummy bgt ada dumpling keju, chikuwa, bola salmon, stick kepiting dll__. Biasanya seblak seafood gampang ditemuin klo pake go food or shopee food__",positif
1536625956189660000,14/06/22 15.25,@lurrrrrah @AnnissaYonitaa @txtfrombrand Masih shopeefood sama shopee pay sih ktanya. Napas dulu besti,positif
1536625921175610000,14/06/22 15.25,"Pengen telur dadar model warteg dayang sumbi, buka shopeefood nemu pizza lagi flash sale.

Abis makan pizza, tetep pengen dadare. :(",positif
1536620322216000000,14/06/22 15.03,"kalian tim grabfood, gofood atau shopeefood?

aku: grabfood :)",negatif
1536620077889760000,14/06/22 15.02,@IdolBelanja @jenirubycityx Kalo di kota yang ga ada gacoannya ga bisa order lewat shopeefood ga sih?,netral
1536619274499850000,14/06/22 14.59,@jenirubycityx ttapi kan mie gacoan ada di shopeefood,positif
1536616260930510000,14/06/22 14.47,Dok bukak lagi fp shopee food bagai afinah ni __ macam craving pisang cheese pulak __,negatif
1536612327226720000,14/06/22 14.31,ada di shopeefood gofood dll btw,positif
1536612229604290000,14/06/22 14.31,Shopee food tuh kenapa sih suka error maps nya kasian drivernya __,negatif
1536610099707660000,14/06/22 14.22,sejak kapan shopeefood ada biaya layanan?__,netral
1536608166854600000,14/06/22 14.15,@Gandrung2019 @Muhammad_Saewad Iya macam di shopee food jd driver hanya ambil pesanan aja,netral
1536607874801370000,14/06/22 14.14,Bingung mo shopeefood apa dr td milihš. Akhirnya beli mie gelas d warung,negatif
1536606246207270000,14/06/22 14.07,@shopeefood_id Min cek DM ya,netral
1536605276974900000,14/06/22 14.03,ugm_fess guyss rekomenin makanan yg murah enak daerah pogung dan sekitarnya dan ada di gofood/shopeefood/grabfood dongg. makasii,netral
1536605209064920000,14/06/22 14.03,"Belek Belek shopee food nak beli coffee, but end up bancuh sendiri je minum __",positif
1536602715433840000,14/06/22 13.53,EHH JUJUR TAKUT BANGET TIBA TIBA DI CHAT MAS MAS SHOPEEFOOD,negatif
1536600760531980000,14/06/22 13.45,"Saran ramen di shopeefood dong gais yg enak dan murah
Ugm_fess",netral
1536598880946490000,14/06/22 13.38,"tadi pagi jam 7 order shopee food trus gara gara lama eh akunya ketiduran, baru bangun trus sadar klo tdi pagi pesen makan woiii",negatif
1536598665367700000,14/06/22 13.37,"Tadi beli shopeefood, makanan harga rm16, pastu terkejut ada rm9 off. Hiks besttt",positif
1536598027380540000,14/06/22 13.34,enak juga y shopeefood banyak diskon,positif
1536597388898740000,14/06/22 13.32,kasian bapak driver shopeefood yg ambil orderku soalnya tau2 ujan __,negatif
1536596012969570000,14/06/22 13.26,Nak bubur pedas marrybrown pstu add on sambal ngn ayam goreng ________ nk nangis la kt shopeefood tkde __,negatif
1536594641436390000,14/06/22 13.21,"Gais ada yang tau ga sih solusi biar co shopeefood ga K06? katanya ada aktivitas janggal lah w kaga ngapa2in baru juga make:""))",negatif
1536592941031990000,14/06/22 13.14,@user0117280345 di shopeefood yg jual dimana?,netral
1536592462319220000,14/06/22 13.12,Bismillahirohmanirohim Hari ini dapet tv dari @shopeefood_id amiinn #SamsungTVdariShopee,netral
1536591323691490000,14/06/22 13.08,"@rd_dinar @worksfess Ah masih normal shopeefood nar, diskonnya sama kaya harga aslinya. 55% s/d 23rb.",netral
1536586448165400000,14/06/22 12.48,tolong dong kalau lewat beri saran jajan apa di shopee food atau gofood atau grab food______,netral
1536586273770440000,14/06/22 12.48,@worksfess daftar shopeefood aja susah bener.,negatif
1536586066848710000,14/06/22 12.47,"@ecommurz kayanya shopee food promonya gakan banyak lagi. tp gpp, udh puas sama promonya, kalay diitung itung pesenan shopeefood ku udh disubsidi lebih dari 1 jutaan",positif
1536585563775830000,14/06/22 12.45,"buka gofood, grabfood, shopeefood tetep ujungnya ga ada yg dibeli. dasar aku__",negatif
1536584390058580000,14/06/22 12.40,"@Fitri_Greens kata siapa??? driver shopee food itu dari dulu sampai sekarang statusnya adalah mitra, bukan karyawan, karyawan itu yg di kantor yg dapat gaji pokok, kalau mitra ga ada gaji pokok",netral
1536583484680340000,14/06/22 12.37,@vitagmin di shopeefood sygggg,netral
1536582698986350000,14/06/22 12.33,pesen gojek tp baju masnya shopeefood __,negatif
1536582380521020000,14/06/22 12.32,@97BYHOON Di daerahku blm bisa pake shopeefood sygnya huhu T______T,negatif
1536580721476740000,14/06/22 12.26,"saran jajan apa di shopee food dong, bingung aksjsk",netral
1536580445915050000,14/06/22 12.25,"@Askrlfess Klo kedai msh keberatan, buka usahanya di rmh aja. Jd goreng"" dirumah. Trus pasang banner jualan kmu gtu.

Klo mau mitra sm go/grab/shopee food juga bisa",netral
1536577678660500000,14/06/22 12.14,"heboh amat u pada shopee mau phk, yg down juga shopeefood sm shopeepay kali gausah jadi bawa flexing hhhhhh",negatif
1536577441074140000,14/06/22 12.13,Awkward bgt pesen shopeefood drivernya tetangga sendiri. Mana deket bgt tmptnya __,negatif
1536577362720330000,14/06/22 12.12,@ariezilectrik @amorfatille @txtfrombrand Mjb tpi ka jujur admn nya di shopeefood lebih gede walau pake promo masih murahan gofud sama grabfud dan kaget aja pas ke resto asli nya hargany 5-10k lebih murah sdngkan di gofud adm cuma 2-4k an,netral
1536576443819230000,14/06/22 12.09,"@amorfatille @txtfrombrand bener banget, aku beli ayam geprek di shopeefood yg tadinya dari 15k jadi 8k doang __",positif
1536576224784290000,14/06/22 12.08,@CHSXCCH Beli kak fell mumpung di shopeefood ada voucher potongan____,positif
1536576144018840000,14/06/22 12.07,@joaooyu Ayo beli kak di shopeefood ada potongan voucher__,positif
1536575414428060000,14/06/22 12.05,"@KaswariBayu Driver Shopeefood Bay, kugaruk jua nih kepala ikam",netral
1536575282991180000,14/06/22 12.04,@muidzuddin uishh sedap ke situ muiz? tak pernah try pulak. Ada kat grab / shopeefood?,netral
1536573121863780000,14/06/22 11.55,@SmgMenfess2 masih ada Shopeefood dan gojek aman nder,netral
1536572326560470000,14/06/22 11.52,"harin , ada yang punya promo gofood/grabfood/shopeefood?___",
1536571061323450000,14/06/22 11.47,"@worksfess kerja masuk jam 9, bangun tidur set 10, persiapan sampe set 11, jam 11 sampe kantor, pesen shopeefood sarapan.

__ karyawan ga tau jam kerja",netral
1536570811020360000,14/06/22 11.46,"Promo ini berlaku Grabfood, Go-food, dan Shopee Food ya. Yuk langsung pesan Kombo Praktis Kenyang~",positif
1536570397726220000,14/06/22 11.45,"@piaohwanila ada diskon shopeefood kakk, 55% minim beli 30k",positif
1536569095679640000,14/06/22 11.39,sumpah maps nya shopeefood knp aneh deh kaya beda mulu,negatif
1536568761935110000,14/06/22 11.38,@MilesFilms Bekelnya Tinggal Pesen Shopee Food,positif
1536568358216390000,14/06/22 11.36,"Informasi tambahan:
*Promo berlaku sampai 19 Jun 2022.
*Promo berlaku untuk Dine-In, Takeaway, One Stop CJ &amp; Drive Thru, Online Delivery (GoFood/GrabFood/ShopeeFood/TravelokaEats)",positif
1536566692897100000,14/06/22 11.30,@Egiique Itu adalah alasan kenapa gw gamti kiblat ke shopeefood,positif
1536566097918710000,14/06/22 11.28,@shopeefood_id Masih enakan nasi+ikan sarden nder__,positif
1536566012631740000,14/06/22 11.27,Karma is rill. Minggu lalu gue ngeledekin anak PKL yg salah ambil pesenan grabfood karyawan divisi multimedia eh sekarang malah gue yg salah ambil pesenan shopeefood anak divisi programmer ______,negatif
1536564698795020000,14/06/22 11.22,jd driver shopeefood mahal bgt anjir,negatif
1536563930428220000,14/06/22 11.19,@ryudae21 @sitaeil Kalo shopee food ongkirnya murahan kah? Maap nimbrung,netral
1536563532354860000,14/06/22 11.17,@rainbowonsky_ @worksfess Aku kurang tau siy cm br denger yg impactedbesar  SPay sm Shopee Food kak. Kl ikutin MurzTea nya akun ecommurz sempet dibahas jg perpindahan ops ke Jateng jd emg yg kontrak ada yg gak dilanjutin hehehe.,negatif
1536562756736160000,14/06/22 11.14,Gua pencinta shopeefood lagi __,positif
1536562608634930000,14/06/22 11.14,dah setengah jam cari nak makan apa dekat grab foodpanda shopeefood tapi still taktahu nak makan apa :š),negatif
1536562601739440000,14/06/22 11.14,@worksfess Shopee food khususnya dan beberapa starap lainnya,positif
1536562585545630000,14/06/22 11.14,@Fitri_Greens klu driver shopeefood itu mitra kak bukan karyawan,netral
1536562290275030000,14/06/22 11.12,@convomf Azliiii. Mending masak atau shopeefood,netral
1536562235740330000,14/06/22 11.12,"@txtfrombrand Jgnkan pegawai, driver shopeefood jg pada di pm in wkwkwk",netral
1536561173507690000,14/06/22 11.08,Trnyata disini blm ada Shopee food,negatif
1536560901179840000,14/06/22 11.07,@worksfess Kalo beritanya di klik juga ada keterangan yg ter-impact Shopee Food &amp; Shopee Pay. Even tmn2 ku yg di Tech Industry emg lg ketar-ketir jg saat ini,negatif
1536560102941300000,14/06/22 11.04,akhirnya beli reddog nyoba lewat shopeefood. meskipun dia ongkirnya mahal tp ada voucher2 gt yah jdnya murah juga,netral
1536554485954140000,14/06/22 10.41,ohmaiii heavennyaaa gula cakery dah masuk shopeefood ahhh nom nom nom __,positif
1536552024036130000,14/06/22 10.32,@Nurnabill Weh i baru check shopeefood omg banyaknya voucherrr,positif
1536552009440010000,14/06/22 10.32,collect coins bebanyak dekat shopee so boleh dapat discount kalau beli shopee food! hehe,positif
1536551271297010000,14/06/22 10.29,@txtfrombrand termasuk ngaruh juga ke shopeefood kah? atau beda?,netral
1536550775304130000,14/06/22 10.27,"@AETHERYBIA terus susah waktu buat masak juga, karena sibuk mgerjain orderan __ tp kadang jajan shopeefood sih",netral
1536548072309660000,14/06/22 10.16,@Presdirektur @Hyandi_ @txtfrombrand Sama nih jaket sama helm shopeefood jadi pajangan doang wkwk semenjak abis lebaran order sepi jadi mager narik,negatif
1536548024478210000,14/06/22 10.16,Biaya layanan shopeefood naik lagi jadi 6k? Dah nggak pake lagi deh,negatif
1536544760894460000,14/06/22 10.03,"@mcdreamyiy di bji ada mirrr, dari intermedia deket korpri lurussss trs belok kanan nanti ada disituu abangnya pake gerobak, bisa gofood ato shopeefood juga namanya Lumpia Basah Seblak AL",positif
1536536796871660000,14/06/22 09.31,@amorfatille @txtfrombrand Sebagai pembeli aku dari Gofood pindah ke Shopeefood karena Gojek jarang/tidak ada promo lagi. Dan di Shopee juga cari resto yang ada voucher diskon 55% atau 60% __,netral
1536536658429980000,14/06/22 09.31,@trndnsa Hah emg ongkirnye brp ayi? Pake shopeefood cb biasanye ada potongan gratis ongkir.,netral
1536534926819960000,14/06/22 09.24,nak order apa pun tak tahu laaa kat Shopee Food ni,negatif
1536532574683960000,14/06/22 09.14,Jimat sikit jela. Sebab masih order makanan online juga. Cuma through shopee food atau grabfood jela. Haha.,netral
1536530923763940000,14/06/22 09.08,"@zclaeruleus abang"" shopee food meresahkan____",negatif
1536530049968780000,14/06/22 09.04,"buat abang shopee food dimohon kalo nganter makanan itu pakek jaketnya bang, anda masih muda ke rumah saya bawain makanan ga pakek jaket shopee food nih berasa saya punya ayang dadakan __",negatif
1536529937703630000,14/06/22 09.04,"Pembuangan pekerja akan menjejaskan beberapa operasi terutamanya pekerja ShopeeFood dan ShopeePay di beberapa pasaran, kata salah satu sumber.  

Selain daripada pasaran asalnya di Asia Tenggara, syarikat itu juga ada di Taiwan, Brazil, Mexico, Chile dan Colombia.",netral
1536529818522910000,14/06/22 09.03,akhir2 ini sering dpt driver shopeefood ibu2 __,netral
1536527017843530000,14/06/22 08.52,@kadangteledor @txtfrombrand Iyo wkwk shopeefood ambe shopeepay e pral,netral
1536526527034440000,14/06/22 08.50,@BeginiCeritany1 @Geegeehn1 @ecommurz mitra di sini maksudnya driver shopeefood ga si,netral
1536526072153380000,14/06/22 08.48,@BukanPegawaiJP Makanya waktunya shopeefood berjaya ini,positif
1536520959490140000,14/06/22 08.28,@ranggarila @txtfrombrand kalo diberitanya yg kena itu yg di bagian shopeefood sama shopeepay kemungkinan itu hiring buat ecommercenya jadi beda,netral
1536520853504270000,14/06/22 08.28,"@muslerrrr @muslerrrr Hai, terima kasih atas minat anda terhadap ShopeeFood. Kami akan meluaskan servis ShopeeFood dari semasa ke semasa ya. Staytune! __

JH",positif
1536516366693310000,14/06/22 08.10,@andiseptiana7 Bukannya selalu buka ya kalo driver shopee food?,netral
1536513501904380000,14/06/22 07.59,@txtfrombrand udah dimulai. dari pemutusan mitra driver shopeefood &amp; shopee express secara sepihak dari bulan mei,negatif
1536513404026110000,14/06/22 07.58,@txtfrombrand nasib gw sbagai driver shopeefood gimana klo sampek tutup,negatif
1536511540286740000,14/06/22 07.51,"@cheeseburggeerr beli makan gihh, udh aku isiin saldo shopee food",positif
1536511099356570000,14/06/22 07.49,"@donnnalter Bismillah semoga jadi rezeki aku, aku baru mulai mau jadi driver shopee food dan kadang hp ku suka ngelag, buat buka maps aja kadang gak bisa, dan belum ada uang buat beli yang baru soalnya masih harus bayar tagihan listrik, bayar utang dan bayar uang kuliah hehe, bismillah",netral
1536509662333380000,14/06/22 07.43,@ranggarila @txtfrombrand Yg di phk bgian shopeefood n shopeepay,netral
1536509208933590000,14/06/22 07.41,"@txtfrombrand Shopee udah menutup Bisnisnya di Prancis sktr 5 bulan yg lalu,Shopee juga udah menutup bisnisnya di India sekitar 6 bulan lalu.PHK secara massif dalam waktu dekat dan paling terdampak itu ShopeeFood dan Shoope Pay.",negatif
1536508967408770000,14/06/22 07.40,"ShopeeFood ni bangang level dewa ye, smlm order kfc, dia bg rider jauh 10km dari outlet smpai rider call minta cancel but both tk bolehš hari ni makanan ada dlm list but then outlet call kata tak available so minta tukar dgn item lain eh sual betul, better aku tkyah amik la njir",negatif
1536488591488010000,14/06/22 06.20,oyi rekomendasi warung shopeefood terBaik mrnurut kalian. Jgn lupa di ss ya! makasi,positif
1536482695630720000,14/06/22 05.56,@adjipradana21 @adit_wildan @txtfrombrand Kemarin sliweran di timeline kabarnya cuma bagian ShopeePay &amp; ShopeeFood aja bang,netral
1536478487422600000,14/06/22 05.39,"@Laze92_ Lebih mantap kalau ""Gausah makan diluar ya, shopeefood aja soalnya hari ini ada gratis ongkir + diskon 60%"" __

Lumayan marketing
Cc: @shopeefood_id @ShopeeID",positif
1536478326814000000,14/06/22 05.39,@mbahtejo @_BangFu Ayo kita pake logika fuad mas. šAda masalah apa sama Shopeefood &amp; ums? Kog di bawa bawaš. Kira kira harus gimana mas?,netral
1536469948402650000,14/06/22 05.05,"asli Goli enak bgtttt___ kobisa ya makanan seenak itu sepi pengunjung.. pas bgt lg pengen makan nasi uduk, tp di shopeefood gaada, dan trnyt nasinya goli mirip sama nasi uduk___",positif
1536464045100140000,14/06/22 04.42,"ketemu sama cowo
sama sama capricorn
bulannya sama
tanggalnya beda sehari doang
sama sama punya tattoo
sama sama ga enakan
sama sama suka ngirimin shopeefood

fix ini saya versi cowo",positif
1536439841394930000,14/06/22 03.06,"KNP GW GAPUNYA MOTOR COKKKK ONGKOS GOFOOD GRABFOOD SHOPEEFOOD MAHAL"" NJENGGGGGG",negatif
1536437713833850000,14/06/22 02.57,@FOOD_FESS ASLIIII enak dan banyak. dulu bahkan pake shopeefood bisa cuma 15 rb __,positif
1536420225318640000,14/06/22 01.48,@Reffi_angel Aku dulu suka bgd pake shopeefood____,positif
1536405726230240000,14/06/22 00.50,"jam 1 pagi

*scroll2 shopeefood sejam

ujung2nya bikin indomie __",negatif
1536403673122710000,14/06/22 00.42,Sumpah driver shopeefood bisa gaksih ga bikin bete anjing gue kasih 70k yang dateng pesenanya ga sesuai bangsat,negatif
1536402950251490000,14/06/22 00.39,"@ecommurz Pantesan mulai sepi shopeefood, selain habis bahan bakar, pegawainya juga di kurangin",negatif
1536390259033800000,13/06/22 23.49,Jam segini kepengen sate bumbu kacang. Nyari di gojek dan shopee food pada abis semua yg deket-deket. Keseeelll,negatif
1536388182039620000,13/06/22 23.41,Itulah orang suruh prektis masak hari2 ko beli grabfood/shopeefood je,positif
1536384725928930000,13/06/22 23.27,@ecommurz problem super-app sih tidak efisien mungkin ya? aku sendiri juga cuma sekali coba shopeefood pakai shopeepay.,negatif
1536384275779820000,13/06/22 23.25,knp org org bisa dapet voucher shopeefood/gofood/grabfood yg bener bener gede banget ya diskonnya... gw ga pernah dapet sedih banget :(,negatif
1536382035920440000,13/06/22 23.16,"i hate late night cravings, chill la aku takde lesen lagi, shopeefood tu bukan ada semua benda ____",negatif
1536381618260420000,13/06/22 23.14,"/wal umpat betakun buhan kam adakah yg tahu dimana mendaftarkan jualan kita ke shopeefood? yg menjawab ku doakan mudahan rezeki km, aku dan yg membaca ni lancar, banyak lagi beberkah____",netral
1536375594643900000,13/06/22 22.51,"Udah ngantuk bgt, tpi harus nunggu shopeefood nyampe dlu, karna lg orderin makanan buat ayank __",netral
1536375459659020000,13/06/22 22.50,"@jungkookvers7 Iyaa kak, kl ga salah kakak suruh ss makanan yg mau dibeli di gofood/shopee food gtu seinget aku",netral
1536368627389440000,13/06/22 22.23,@yogasipap @shopeefood_id Gagu bang,negatif
1536368436070080000,13/06/22 22.22,Ada sodara/temen/keluarga yg punya usaha dan terdaftar di shopee food?,netral
1536367749114380000,13/06/22 22.19,@style_shopee @FOOD_FESS ga nyambung sat,negatif
1536365786133960000,13/06/22 22.12,bukannya belajar malah buka shopeefood__,negatif
1536361892733930000,13/06/22 21.56,"Malam ini dapet pelajaran berharga lagi :)
Barusan lagi pengen gacoan, akhirnya pesenlah tuh lewat shopee food dengan metode pembayaran shopeepay. Lihat profil drivernya udah bapak_, jadi keinget bapak sendiri huhu. Akhirnya inisiatif kasih tip karena pesennya juga malem-",positif
1536361254754790000,13/06/22 21.54,Edisi oline random: pengen punya helm shopee food,netral
1536359068398680000,13/06/22 21.45,Uaf! ada yang pernah atau masih jadi driver shopeefood ga? Ada yang mau ditanyain,netral
1536359045074130000,13/06/22 21.45,@dikadwiraharja @shopeefood_id kancane yo dipikir no bg,negatif
1536357821909910000,13/06/22 21.40,"Suamiku jualan nasgor, buat yg tinggal daerah bojonggede dan sekitarnya yg bingung makan apa, masakan nasgor suamiku wenak pol dan bnyk pilihan menunya! Available di shopeefood, gofood, grabfood dan traveloka eats! Nama restonya 'Nasi Goreng Premium-Bojongbaru' thank u_",positif
1536356746931110000,13/06/22 21.36,Tolong dong min akun saya dibikin gacor kek dulu @shopeefood_id,netral
1536354261894070000,13/06/22 21.26,"Order shopeefood, top upnya di ovo. Oleng banget emily.",negatif
1536349492361890000,13/06/22 21.07,@cyzty ____ maklum biasa pake shopeefood kalo kurang nambah esteh biar bisa pake diskon 60%,positif
1536349444245200000,13/06/22 21.07,@marsmallowie Aku mau co shopeefood aja kak biar bisa dimakan wkwkkw,positif
1536346718781840000,13/06/22 20.56,"Kamar rapih, seprei baru ganti, tugas kuliah kelar, udaranya lumayan dingin. Ah senang sekali hati ku berpelukan dengan guling sambil menunggu shopee food datang __ MasyaAllah tabarakallah yagesya.",positif
1536345117505690000,13/06/22 20.49,"My brain: jangan makan malam, jangan makan malam!!
Disaat bersamaan tangan ngescroll shopeefood______",netral
1536344935892650000,13/06/22 20.49,"Shopeefood gila banget ya biayanya, kek resto udah kena fee harus naikin harga mahal, mereka juga masih ngasih fee lainnya, ongkir makin tinggi, diskon makin medit

Gw beli gyoza pinggir jalan 14k di sananya langsung, di gofood 17,5k, di shopeefood 22,5k anjir",negatif
1536344549466840000,13/06/22 20.47,"Lagi pengen ngopiii, saranin kopi yg ena di shopeefood dongg____",netral
1536342441233590000,13/06/22 20.39,@arinputriw ak jg cinta damai. nih buktinya ak lg proses kirimin shopeefood buat nctzen yg cinta damai.,positif
1536340395109460000,13/06/22 20.31,@missufe Lg scrollin shopeefood cari diskon yg gede makji __,positif
1536340188171210000,13/06/22 20.30,"@missufe Lagi rebahan, gugulitikan di kasur abis plg kerja sambil scroll shopeefood wkakak__",positif
1536338493651100000,13/06/22 20.23,"@ShopeeCare @shopeefood_id @ShopeePay_ID @ShopeeID ini gimana, mau pesan shopee food, pakai promo, terus sudah ISI SALDO shopee pay, kok ga bisa pakai promonya? Tolong direspon sekaligus dibantu",negatif
1536338434909830000,13/06/22 20.23,@ShopeePay_ID Mau dong min buat jajan di shopee food #WaktunyaShopeePay  #ShopeePayTHR,positif
1536337526549490000,13/06/22 20.19,@jogjamnfs Heee sambel matahhhh dimanoss iniii mauuu dong nder spill shopeefood nya,netral
1536336937618770000,13/06/22 20.17,Kok gw ga bisa bales chat driver shopeefood ya? Statusnya mengirimkan terus kalo gw chat,negatif
1536333642711990000,13/06/22 20.04,@threelayertea Apps kat Grab food dan Shopee food. Kat mcd apps bawah rm20 ka?,netral
1536333626388120000,13/06/22 20.04,@Notorious_Fakry Shopeefood mmg kuat skrg.. hrmm agak nya lari ke situ. Tapi pengguna bisalah cr yng murah,netral
1536332981895560000,13/06/22 20.01,"@Garneto5 ngehindari shopeefood numpake pekok wonge, riting ndadak jug jug mbelok, posisi udan dalane lunyu yowes mak glangsurrr",negatif
1536332794703450000,13/06/22 20.00,pingin choco oreo smoothiesnya mixue kok belom ada di shopeefood :(,negatif
1536332153566670000,13/06/22 19.58,@dipadipret itu beli di tokped dip? itu sama kayak shopee food atau beda lagi?,netral
1536332099250100000,13/06/22 19.58,"Pesen shopeefood dr jam 7 sampe skrg belom dateng, soalnya antri__ 

Klo lagi laper, pesen makan, kenapa malah datengnya lama ya, klo lagi biasa2 aja, cepet banget",negatif
1536332035098150000,13/06/22 19.57,@cikly82 Feedback adik td shopeefood (SP) sailangš mungkin byk voucher SP bg kot tu yg kastemer ambik servis tuš grab food lg sedih sanaš,netral
1536329813207950000,13/06/22 19.49,@alterxjogja Shopeefood. Banyak diskon,positif
1536328659023280000,13/06/22 19.44,Shopee food dpt diskaun byk.Tak pasal2 ter order starbuck drink __,positif
1536328652165870000,13/06/22 19.44,Scroll Shopee food bingung makan apan.,negatif
1536328317095540000,13/06/22 19.43,@stylesandn sering atau pernah pakai shopeefood,netral
1536327992871630000,13/06/22 19.41,Mumpung shopeefood ada promo beli sendiri makan sendiri makanan favorit____,positif
1536326369889600000,13/06/22 19.35,@ShopeeID min kok saya ga bisa kirim pesan ke driver shopeefood ya:((/,negatif
1536324809172260000,13/06/22 19.29,harga di shopeefood lebih tinggi ternyata dari lainnya__,negatif
1536324489897980000,13/06/22 19.27,nak order shopeefood pun takde line guane ah letih,negatif
1536322829561770000,13/06/22 19.21,Lama sekali ini Shopeefood datangnya :(,negatif
